Hour,Day_of_Week,Day_Name,Month,Parking_Zone_ID,Weather_Condition,Temperature_C,Precipitation,Special_Event,Parking_Duration_Min,Occupancy_Rate,Occupancy_Status,Available_Binary
5,3,Thursday,1,Zone_E_Airport,Sunny,2.5,0,1,60,0.657736784,Moderate,Available
0,4,Friday,5,Zone_C_Shopping,Cloudy,23.9,0,0,258,0.4409,Moderate,Available
22,4,Friday,4,Zone_D_Residential,Sunny,9.9,0,0,52,0.2466,Empty,Available
14,1,Tuesday,4,Zone_E_Airport,Light Rain,16,1,0,109,0.373,Moderate,Available
0,3,Thursday,7,Zone_E_Airport,Cloudy,15.5,0,0,155,0.3891,Moderate,Available
16,3,Thursday,9,Zone_E_Airport,Sunny,9.9,0,0,74,0.1408,Empty,Available
0,5,Saturday,8,Zone_C_Shopping,Overcast,16.8,0,0,69,0.3037,Moderate,Available
14,4,Friday,11,Zone_B_University,Overcast,-2.3,0,0,121,0.2994,Empty,Available
22,6,Sunday,12,Zone_E_Airport,Sunny,-0.8,0,0,227,0.1679,Empty,Available
1,3,Thursday,8,Zone_C_Shopping,Sunny,13.6,0,0,100,0.1911,Empty,Available
13,4,Friday,5,Zone_A_Downtown,Cloudy,21.4,0,0,196,0.483,Moderate,Available
20,5,Saturday,6,Zone_C_Shopping,Heavy Rain,22.4,1,0,195,0.2309,Empty,Available
7,6,Sunday,2,Zone_C_Shopping,Sunny,9.8,0,0,179,0,Empty,Available
7,5,Saturday,11,Zone_E_Airport,Light Rain,-3.5,1,0,110,0.1723,Empty,Available
18,1,Tuesday,3,Zone_C_Shopping,Light Rain,6.9,1,0,17,0.7306,Busy,Unavailable
6,6,Sunday,5,Zone_B_University,Heavy Rain,13.9,1,0,219,0.0247,Empty,Available
18,4,Friday,2,Zone_E_Airport,Sunny,5.8,0,0,256,0.6952,Moderate,Unavailable
5,3,Thursday,3,Zone_D_Residential,Heavy Rain,4.4,1,0,197,0.0989,Empty,Available
5,3,Thursday,4,Zone_C_Shopping,Light Rain,17.3,1,1,180,0.480948968,Empty,Available
2,4,Friday,6,Zone_B_University,Light Rain,12,1,0,166,0.3489,Moderate,Available
6,4,Friday,5,Zone_B_University,Sunny,20,0,0,280,0.2018,Empty,Available
18,4,Friday,10,Zone_C_Shopping,Cloudy,8.6,0,0,154,0.5234,Moderate,Unavailable
7,2,Wednesday,4,Zone_A_Downtown,Heavy Rain,10.7,1,0,258,0.2433,Empty,Available
9,6,Sunday,2,Zone_B_University,Cloudy,9.8,0,0,252,0.266,Empty,Available
19,3,Thursday,12,Zone_D_Residential,Sunny,1,0,0,225,0.8084,Busy,Unavailable
14,6,Sunday,11,Zone_C_Shopping,Overcast,1.3,0,0,131,0.3341,Moderate,Available
14,5,Saturday,5,Zone_B_University,Heavy Rain,15.7,1,1,24,0.576727955,Moderate,Available
0,3,Thursday,5,Zone_A_Downtown,Overcast,15.9,0,0,85,0.2421,Empty,Available
19,2,Wednesday,11,Zone_B_University,Heavy Rain,2.3,1,0,133,0.8912,Busy,Unavailable
6,4,Friday,7,Zone_D_Residential,Cloudy,16.3,0,0,133,0.1859,Empty,Available
3,1,Tuesday,1,Zone_B_University,Overcast,0.4,0,0,141,0.1505,Empty,Available
5,4,Friday,4,Zone_A_Downtown,Overcast,12,0,0,274,0.5098,Moderate,Unavailable
0,4,Friday,11,Zone_C_Shopping,Overcast,1.4,0,0,242,0.4992,Moderate,Available
4,2,Wednesday,5,Zone_E_Airport,Sunny,21.9,0,0,100,0.3635,Moderate,Available
22,6,Sunday,8,Zone_C_Shopping,Sunny,12.3,0,0,280,0.057,Empty,Available
0,3,Thursday,12,Zone_A_Downtown,Sunny,0.1,0,0,229,0.3718,Moderate,Available
3,4,Friday,12,Zone_B_University,Sunny,6.5,0,0,254,0.1738,Empty,Available
21,3,Thursday,8,Zone_E_Airport,Sunny,13,0,0,263,0.1995,Empty,Available
1,0,Monday,1,Zone_A_Downtown,Cloudy,0.4,0,0,71,0.4369,Moderate,Available
9,5,Saturday,5,Zone_C_Shopping,Cloudy,13.6,0,0,179,0.5935,Moderate,Unavailable
4,6,Sunday,10,Zone_B_University,Cloudy,1.7,0,0,210,0.002,Empty,Available
9,3,Thursday,1,Zone_A_Downtown,Cloudy,4.7,0,0,253,0.6269,Moderate,Unavailable
0,1,Tuesday,1,Zone_D_Residential,Light Rain,-2.3,1,0,293,0.2388,Empty,Available
21,5,Saturday,2,Zone_D_Residential,Overcast,10,0,0,84,0.2121,Empty,Available
5,1,Tuesday,2,Zone_C_Shopping,Sunny,5.7,0,0,277,0.2937,Empty,Available
12,4,Friday,9,Zone_A_Downtown,Sunny,8.7,0,0,33,0.235,Empty,Available
14,5,Saturday,4,Zone_A_Downtown,Sunny,13.3,0,0,252,0.1482,Empty,Available
3,3,Thursday,3,Zone_C_Shopping,Overcast,11.4,0,1,254,0.522439223,Moderate,Available
12,5,Saturday,11,Zone_C_Shopping,Overcast,1.7,0,1,84,0.53156829,Empty,Available
23,4,Friday,1,Zone_A_Downtown,Sunny,2.5,0,0,212,0.3311,Moderate,Available
19,2,Wednesday,12,Zone_A_Downtown,Sunny,5.2,0,0,276,0.7566,Busy,Unavailable
23,6,Sunday,2,Zone_A_Downtown,Cloudy,7,0,0,208,0.0469,Empty,Available
14,1,Tuesday,6,Zone_E_Airport,Cloudy,14.3,0,0,146,0.4399,Moderate,Available
7,4,Friday,9,Zone_D_Residential,Cloudy,7.9,0,0,84,0.0445,Empty,Available
4,2,Wednesday,5,Zone_E_Airport,Sunny,11.6,0,0,269,0.3712,Moderate,Available
14,5,Saturday,4,Zone_A_Downtown,Heavy Rain,15.8,1,0,199,0.073,Empty,Available
3,5,Saturday,5,Zone_E_Airport,Sunny,19.1,0,0,248,0.1957,Empty,Available
11,4,Friday,9,Zone_A_Downtown,Heavy Rain,7.2,1,1,244,0.453626863,Empty,Available
12,3,Thursday,12,Zone_C_Shopping,Sunny,8.9,0,0,156,0.183,Empty,Available
1,5,Saturday,7,Zone_D_Residential,Heavy Rain,24.2,1,0,125,0.0046,Empty,Available
18,3,Thursday,8,Zone_B_University,Sunny,14.1,0,0,97,0.706,Busy,Unavailable
18,3,Thursday,4,Zone_B_University,Cloudy,11.6,0,0,257,0.6152,Moderate,Unavailable
3,6,Sunday,11,Zone_A_Downtown,Sunny,3.9,0,0,21,0.2088,Empty,Available
3,3,Thursday,8,Zone_A_Downtown,Sunny,11.5,0,0,75,0.2801,Empty,Available
10,0,Monday,6,Zone_C_Shopping,Heavy Rain,20.9,1,0,227,0.8415,Busy,Unavailable
4,6,Sunday,5,Zone_C_Shopping,Sunny,17.4,0,0,197,0.111,Empty,Available
19,2,Wednesday,12,Zone_D_Residential,Overcast,2.7,0,0,253,0.5982,Moderate,Unavailable
10,2,Wednesday,7,Zone_C_Shopping,Overcast,22.2,0,1,67,0.979829784,Busy,Unavailable
9,5,Saturday,6,Zone_C_Shopping,Cloudy,16.1,0,0,234,0.7816,Busy,Unavailable
7,5,Saturday,3,Zone_A_Downtown,Sunny,8.3,0,0,97,0.0826,Empty,Available
5,3,Thursday,5,Zone_A_Downtown,Overcast,19.5,0,0,186,0.2733,Empty,Available
5,6,Sunday,9,Zone_E_Airport,Overcast,8.7,0,0,42,0.1599,Empty,Available
7,6,Sunday,7,Zone_A_Downtown,Overcast,21.7,0,1,191,0.392274662,Empty,Available
22,0,Monday,12,Zone_C_Shopping,Heavy Rain,5,1,0,169,0.3837,Moderate,Available
14,3,Thursday,4,Zone_A_Downtown,Light Rain,12.9,1,1,263,0.713323651,Moderate,Unavailable
13,0,Monday,7,Zone_D_Residential,Cloudy,11.5,0,0,221,0.1854,Empty,Available
10,3,Thursday,5,Zone_D_Residential,Sunny,12.6,0,1,258,0.990732434,Busy,Unavailable
11,1,Tuesday,11,Zone_A_Downtown,Sunny,1.6,0,0,181,0.3976,Moderate,Available
12,1,Tuesday,2,Zone_B_University,Cloudy,7.2,0,0,228,0.1387,Empty,Available
7,4,Friday,6,Zone_C_Shopping,Heavy Rain,21.3,1,0,98,0.4977,Moderate,Available
17,3,Thursday,7,Zone_B_University,Cloudy,16.3,0,0,41,0.7884,Busy,Unavailable
0,6,Sunday,8,Zone_A_Downtown,Overcast,11.3,0,0,49,0,Empty,Available
14,5,Saturday,6,Zone_D_Residential,Sunny,17.6,0,0,83,0,Empty,Available
7,2,Wednesday,8,Zone_A_Downtown,Light Rain,14.1,1,0,208,0.4126,Moderate,Available
10,4,Friday,7,Zone_E_Airport,Light Rain,20.8,1,1,64,0.651311036,Moderate,Available
11,5,Saturday,2,Zone_C_Shopping,Heavy Rain,9.7,1,0,59,0.224,Empty,Available
11,1,Tuesday,6,Zone_A_Downtown,Sunny,15,0,1,290,0.77317637,Moderate,Unavailable
3,3,Thursday,9,Zone_C_Shopping,Overcast,11.4,0,0,134,0.1691,Empty,Available
15,4,Friday,12,Zone_C_Shopping,Light Rain,-0.6,1,0,214,0.2107,Empty,Available
3,3,Thursday,6,Zone_B_University,Sunny,15.5,0,0,105,0.4005,Moderate,Available
4,1,Tuesday,4,Zone_B_University,Sunny,17.1,0,0,166,0.1476,Empty,Available
23,4,Friday,7,Zone_B_University,Cloudy,16.3,0,0,178,0.4583,Moderate,Available
4,1,Tuesday,3,Zone_B_University,Sunny,11.9,0,0,147,0.2096,Empty,Available
7,0,Monday,5,Zone_A_Downtown,Cloudy,18.5,0,0,226,0.3626,Moderate,Available
9,1,Tuesday,1,Zone_B_University,Light Rain,2.8,1,0,195,0.6213,Moderate,Unavailable
16,6,Sunday,10,Zone_B_University,Sunny,7,0,0,270,0.2627,Empty,Available
8,6,Sunday,3,Zone_C_Shopping,Light Rain,10.6,1,0,112,0.6454,Moderate,Unavailable
21,3,Thursday,8,Zone_C_Shopping,Light Rain,10.5,1,0,138,0.5409,Moderate,Unavailable
18,2,Wednesday,9,Zone_C_Shopping,Light Rain,11.5,1,0,192,0.6945,Moderate,Unavailable
13,1,Tuesday,9,Zone_D_Residential,Overcast,7.9,0,0,255,0.3,Moderate,Available
7,5,Saturday,10,Zone_D_Residential,Sunny,2.8,0,0,240,0.0787,Empty,Available
8,6,Sunday,2,Zone_C_Shopping,Light Rain,8.6,1,0,177,0.938,Full,Unavailable
21,2,Wednesday,4,Zone_C_Shopping,Cloudy,12.2,0,1,169,0.383314824,Empty,Available
10,0,Monday,5,Zone_B_University,Cloudy,20.3,0,0,262,0.8128,Busy,Unavailable
22,4,Friday,3,Zone_E_Airport,Sunny,13.3,0,0,207,0.236,Empty,Available
0,4,Friday,11,Zone_A_Downtown,Cloudy,1.6,0,0,87,0.1764,Empty,Available
13,6,Sunday,1,Zone_B_University,Sunny,6.3,0,0,273,0.146,Empty,Available
4,2,Wednesday,6,Zone_D_Residential,Overcast,16.8,0,0,244,0.2677,Empty,Available
20,6,Sunday,10,Zone_A_Downtown,Cloudy,5.8,0,0,114,0.1255,Empty,Available
13,4,Friday,2,Zone_A_Downtown,Sunny,7.5,0,0,240,0.2617,Empty,Available
3,1,Tuesday,9,Zone_C_Shopping,Light Rain,16.1,1,0,44,0.2581,Empty,Available
21,2,Wednesday,1,Zone_C_Shopping,Cloudy,5.9,0,1,237,0.404286097,Empty,Available
22,3,Thursday,11,Zone_D_Residential,Cloudy,2.9,0,0,236,0.3419,Moderate,Available
0,1,Tuesday,9,Zone_D_Residential,Heavy Rain,10.3,1,0,30,0.139,Empty,Available
21,1,Tuesday,7,Zone_A_Downtown,Overcast,12.2,0,0,299,0.2767,Empty,Available
22,1,Tuesday,11,Zone_A_Downtown,Heavy Rain,6.1,1,0,220,0.3973,Moderate,Available
18,3,Thursday,10,Zone_C_Shopping,Overcast,8.7,0,0,230,0.6618,Moderate,Unavailable
7,0,Monday,2,Zone_B_University,Heavy Rain,6.9,1,0,114,0.2819,Empty,Available
14,5,Saturday,6,Zone_C_Shopping,Sunny,20.2,0,0,38,0.1003,Empty,Available
20,6,Sunday,8,Zone_A_Downtown,Cloudy,7.9,0,0,277,0.2312,Empty,Available
14,4,Friday,2,Zone_C_Shopping,Sunny,2.8,0,0,115,0.4506,Moderate,Available
8,6,Sunday,5,Zone_C_Shopping,Sunny,22.3,0,0,60,0.6146,Moderate,Unavailable
20,2,Wednesday,12,Zone_C_Shopping,Overcast,1.2,0,0,254,0.4779,Moderate,Available
8,0,Monday,11,Zone_C_Shopping,Heavy Rain,5.3,1,0,116,0.7421,Busy,Unavailable
9,2,Wednesday,6,Zone_C_Shopping,Overcast,15.8,0,0,167,0.5863,Moderate,Unavailable
19,6,Sunday,3,Zone_B_University,Light Rain,8.7,1,0,57,0.4414,Moderate,Available
20,4,Friday,12,Zone_A_Downtown,Sunny,7.6,0,0,69,0.3903,Moderate,Available
8,3,Thursday,2,Zone_A_Downtown,Sunny,5.5,0,0,170,0.7256,Busy,Unavailable
2,6,Sunday,11,Zone_B_University,Heavy Rain,4.6,1,0,48,0.2921,Empty,Available
19,1,Tuesday,6,Zone_B_University,Light Rain,18.4,1,0,252,0.8533,Busy,Unavailable
10,6,Sunday,3,Zone_C_Shopping,Sunny,10.7,0,0,194,0.4413,Moderate,Available
5,1,Tuesday,2,Zone_B_University,Light Rain,6.6,1,1,168,0.695155405,Moderate,Available
1,3,Thursday,1,Zone_C_Shopping,Cloudy,-2.9,0,0,219,0.1316,Empty,Available
6,6,Sunday,8,Zone_E_Airport,Cloudy,15.4,0,0,282,0.2199,Empty,Available
17,0,Monday,1,Zone_B_University,Cloudy,1.5,0,0,36,0.8102,Busy,Unavailable
1,0,Monday,12,Zone_A_Downtown,Heavy Rain,7.3,1,1,20,0.62382265,Moderate,Available
16,2,Wednesday,5,Zone_A_Downtown,Heavy Rain,14.6,1,0,50,0.4918,Moderate,Available
10,3,Thursday,11,Zone_C_Shopping,Sunny,1.7,0,0,140,0.6892,Moderate,Unavailable
11,0,Monday,6,Zone_B_University,Heavy Rain,25.3,1,0,243,0.2828,Empty,Available
18,6,Sunday,11,Zone_A_Downtown,Light Rain,5.2,1,0,201,0.4974,Moderate,Available
21,3,Thursday,12,Zone_C_Shopping,Sunny,-1,0,1,73,0.457922903,Empty,Available
23,4,Friday,12,Zone_A_Downtown,Cloudy,2.5,0,0,82,0.392,Moderate,Available
6,1,Tuesday,3,Zone_C_Shopping,Cloudy,6.3,0,0,134,0.1161,Empty,Available
19,6,Sunday,7,Zone_C_Shopping,Overcast,17.7,0,0,259,0.5708,Moderate,Unavailable
5,1,Tuesday,2,Zone_D_Residential,Light Rain,3.6,1,0,82,0.3776,Moderate,Available
20,1,Tuesday,7,Zone_A_Downtown,Cloudy,22.5,0,0,168,0.1834,Empty,Available
23,3,Thursday,2,Zone_E_Airport,Sunny,7.3,0,0,217,0.1787,Empty,Available
0,3,Thursday,5,Zone_D_Residential,Sunny,18.5,0,0,147,0.2203,Empty,Available
16,2,Wednesday,7,Zone_A_Downtown,Light Rain,19.8,1,1,130,0.768945651,Moderate,Unavailable
10,1,Tuesday,11,Zone_A_Downtown,Overcast,6.3,0,0,107,0.7417,Busy,Unavailable
21,2,Wednesday,11,Zone_B_University,Cloudy,1,0,0,116,0.3361,Moderate,Available
17,1,Tuesday,3,Zone_D_Residential,Cloudy,10.3,0,0,289,0.7318,Busy,Unavailable
20,2,Wednesday,11,Zone_D_Residential,Cloudy,1.7,0,0,132,0.1038,Empty,Available
16,2,Wednesday,4,Zone_C_Shopping,Light Rain,20.3,1,0,79,0.1734,Empty,Available
6,4,Friday,1,Zone_E_Airport,Sunny,-3.8,0,1,83,0.767623336,Moderate,Available
16,2,Wednesday,3,Zone_A_Downtown,Sunny,8.3,0,0,229,0.2221,Empty,Available
19,3,Thursday,9,Zone_A_Downtown,Overcast,9.8,0,0,161,0.6472,Moderate,Unavailable
8,2,Wednesday,10,Zone_E_Airport,Sunny,6.4,0,0,80,0.6277,Moderate,Unavailable
16,1,Tuesday,5,Zone_D_Residential,Light Rain,17.3,1,1,190,0.30487615,Empty,Available
19,2,Wednesday,8,Zone_C_Shopping,Cloudy,13.9,0,0,80,0.8214,Busy,Unavailable
21,0,Monday,2,Zone_D_Residential,Heavy Rain,5.5,1,0,215,0.1685,Empty,Available
21,5,Saturday,3,Zone_E_Airport,Sunny,10.7,0,0,32,0.2248,Empty,Available
7,1,Tuesday,7,Zone_D_Residential,Overcast,18.3,0,0,141,0.0206,Empty,Available
16,0,Monday,10,Zone_D_Residential,Heavy Rain,11.4,1,0,215,0.0645,Empty,Available
6,1,Tuesday,4,Zone_D_Residential,Sunny,19.3,0,0,65,0.2097,Empty,Available
0,3,Thursday,9,Zone_A_Downtown,Sunny,10.9,0,0,141,0.5137,Moderate,Unavailable
12,5,Saturday,7,Zone_D_Residential,Heavy Rain,15.4,1,0,165,0,Empty,Available
22,5,Saturday,11,Zone_A_Downtown,Light Rain,1.8,1,0,175,0.236,Empty,Available
18,3,Thursday,12,Zone_E_Airport,Sunny,-1.9,0,1,202,0.730952681,Moderate,Available
23,5,Saturday,1,Zone_C_Shopping,Overcast,5.9,0,0,244,0.2737,Empty,Available
18,3,Thursday,4,Zone_C_Shopping,Cloudy,13.9,0,0,112,0.963,Full,Unavailable
16,0,Monday,10,Zone_C_Shopping,Light Rain,7.3,1,0,195,0.4243,Moderate,Available
12,4,Friday,11,Zone_A_Downtown,Sunny,4.1,0,0,219,0.4253,Moderate,Available
15,1,Tuesday,6,Zone_B_University,Heavy Rain,15.9,1,0,96,0.2176,Empty,Available
7,3,Thursday,6,Zone_E_Airport,Cloudy,15.5,0,0,47,0.1092,Empty,Available
18,1,Tuesday,10,Zone_E_Airport,Sunny,4.6,0,0,252,0.4764,Moderate,Available
17,0,Monday,6,Zone_B_University,Cloudy,19.5,0,0,95,0.7391,Busy,Unavailable
0,4,Friday,5,Zone_E_Airport,Sunny,16.7,0,0,16,0.3839,Moderate,Available
13,0,Monday,3,Zone_D_Residential,Overcast,4.7,0,0,104,0.1242,Empty,Available
18,5,Saturday,2,Zone_C_Shopping,Cloudy,2.9,0,0,140,0.2493,Empty,Available
14,1,Tuesday,3,Zone_A_Downtown,Light Rain,9.2,1,0,35,0.5625,Moderate,Unavailable
17,6,Sunday,9,Zone_E_Airport,Cloudy,9.9,0,0,19,0.7286,Busy,Unavailable
1,4,Friday,3,Zone_C_Shopping,Cloudy,11.5,0,0,298,0.282,Empty,Available
21,5,Saturday,3,Zone_E_Airport,Heavy Rain,10.1,1,0,211,0.1576,Empty,Available
16,4,Friday,1,Zone_D_Residential,Heavy Rain,2,1,0,268,0.0494,Empty,Available
17,5,Saturday,2,Zone_D_Residential,Cloudy,4.8,0,1,264,0.615171088,Moderate,Available
5,0,Monday,11,Zone_C_Shopping,Light Rain,3.7,1,0,97,0.2903,Empty,Available
18,3,Thursday,12,Zone_B_University,Sunny,3.3,0,0,250,0.8409,Busy,Unavailable
3,1,Tuesday,3,Zone_B_University,Sunny,9,0,0,182,0.3942,Moderate,Available
0,2,Wednesday,2,Zone_B_University,Heavy Rain,2.8,1,0,20,0.4641,Moderate,Available
7,2,Wednesday,8,Zone_A_Downtown,Heavy Rain,13.7,1,0,156,0.2239,Empty,Available
22,0,Monday,6,Zone_C_Shopping,Heavy Rain,16.1,1,0,139,0.3306,Moderate,Available
6,1,Tuesday,7,Zone_C_Shopping,Heavy Rain,17.8,1,0,181,0.2129,Empty,Available
2,1,Tuesday,1,Zone_E_Airport,Sunny,7.5,0,0,183,0.4241,Moderate,Available
9,0,Monday,6,Zone_A_Downtown,Sunny,13.9,0,0,38,0.6774,Moderate,Unavailable
9,1,Tuesday,2,Zone_C_Shopping,Sunny,9.5,0,0,185,0.6874,Moderate,Unavailable
18,3,Thursday,6,Zone_A_Downtown,Sunny,19.4,0,0,123,0.6483,Moderate,Unavailable
13,0,Monday,3,Zone_A_Downtown,Cloudy,13.3,0,0,224,0.4037,Moderate,Available
1,3,Thursday,7,Zone_A_Downtown,Sunny,15.6,0,0,109,0.3428,Moderate,Available
0,1,Tuesday,3,Zone_D_Residential,Light Rain,5.7,1,0,216,0.1876,Empty,Available
22,0,Monday,9,Zone_A_Downtown,Light Rain,10.5,1,0,299,0.248,Empty,Available
22,1,Tuesday,3,Zone_D_Residential,Sunny,14.2,0,0,16,0.1556,Empty,Available
17,0,Monday,7,Zone_A_Downtown,Sunny,13.7,0,0,245,0.8844,Busy,Unavailable
6,1,Tuesday,12,Zone_E_Airport,Heavy Rain,-0.7,1,0,268,0.5296,Moderate,Unavailable
7,3,Thursday,4,Zone_D_Residential,Sunny,15.8,0,0,125,0,Empty,Available
0,6,Sunday,8,Zone_E_Airport,Light Rain,12.5,1,0,88,0.3619,Moderate,Available
22,3,Thursday,2,Zone_E_Airport,Sunny,11,0,1,90,0.489785758,Empty,Available
2,1,Tuesday,8,Zone_E_Airport,Sunny,16,0,1,226,0.392823492,Empty,Available
23,0,Monday,9,Zone_E_Airport,Light Rain,7.8,1,1,132,0.62220189,Moderate,Available
22,2,Wednesday,8,Zone_C_Shopping,Heavy Rain,12.3,1,0,247,0.3833,Moderate,Available
7,3,Thursday,6,Zone_A_Downtown,Sunny,16.4,0,0,201,0.2407,Empty,Available
21,3,Thursday,10,Zone_B_University,Sunny,5.9,0,0,289,0.3807,Moderate,Available
14,5,Saturday,1,Zone_A_Downtown,Heavy Rain,4,1,0,165,0.21,Empty,Available
4,2,Wednesday,7,Zone_C_Shopping,Sunny,17.6,0,0,225,0.3756,Moderate,Available
2,1,Tuesday,1,Zone_C_Shopping,Heavy Rain,-0.3,1,0,221,0.4101,Moderate,Available
18,6,Sunday,7,Zone_E_Airport,Sunny,19.6,0,0,104,0.4618,Moderate,Available
0,0,Monday,2,Zone_E_Airport,Cloudy,5.1,0,0,160,0.2363,Empty,Available
14,5,Saturday,8,Zone_B_University,Overcast,11.2,0,0,79,0,Empty,Available
7,1,Tuesday,2,Zone_C_Shopping,Cloudy,4.6,0,0,100,0.2975,Empty,Available
1,4,Friday,3,Zone_E_Airport,Overcast,13,0,0,175,0.1772,Empty,Available
2,6,Sunday,12,Zone_B_University,Cloudy,2.6,0,0,245,0,Empty,Available
23,3,Thursday,3,Zone_D_Residential,Cloudy,10.8,0,0,156,0.0822,Empty,Available
13,4,Friday,1,Zone_A_Downtown,Sunny,-0.4,0,0,253,0.185,Empty,Available
23,3,Thursday,5,Zone_C_Shopping,Sunny,17.3,0,1,251,0.592910053,Moderate,Available
13,3,Thursday,5,Zone_B_University,Sunny,19.9,0,0,147,0.3315,Moderate,Available
10,4,Friday,10,Zone_E_Airport,Heavy Rain,0.6,1,0,203,0.9334,Full,Unavailable
15,6,Sunday,5,Zone_C_Shopping,Overcast,15.8,0,0,228,0.0842,Empty,Available
3,4,Friday,9,Zone_A_Downtown,Overcast,11.9,0,1,157,0.53738907,Empty,Available
19,1,Tuesday,6,Zone_A_Downtown,Sunny,18.5,0,0,297,0.7518,Busy,Unavailable
4,5,Saturday,6,Zone_C_Shopping,Light Rain,14.9,1,0,126,0.4318,Moderate,Available
21,5,Saturday,3,Zone_E_Airport,Sunny,11.2,0,0,271,0.2832,Empty,Available
20,4,Friday,5,Zone_D_Residential,Cloudy,13.4,0,0,214,0.1583,Empty,Available
13,1,Tuesday,10,Zone_C_Shopping,Cloudy,3.4,0,1,239,0.531654674,Moderate,Available
22,5,Saturday,7,Zone_B_University,Light Rain,14.6,1,0,299,0.2011,Empty,Available
15,1,Tuesday,3,Zone_C_Shopping,Light Rain,14.6,1,0,173,0.3464,Moderate,Available
17,1,Tuesday,2,Zone_D_Residential,Cloudy,1,0,0,22,0.5856,Moderate,Unavailable
6,3,Thursday,5,Zone_D_Residential,Cloudy,12.1,0,0,109,0.1046,Empty,Available
9,5,Saturday,3,Zone_B_University,Sunny,10.8,0,0,179,0.4028,Moderate,Available
6,5,Saturday,5,Zone_D_Residential,Overcast,17.2,0,0,221,0,Empty,Available
0,3,Thursday,9,Zone_C_Shopping,Light Rain,8.6,1,0,196,0.5062,Moderate,Unavailable
22,4,Friday,11,Zone_E_Airport,Cloudy,3.1,0,1,110,0.365690032,Empty,Available
20,3,Thursday,10,Zone_E_Airport,Sunny,2.8,0,0,296,0.3628,Moderate,Available
18,5,Saturday,1,Zone_D_Residential,Sunny,3.3,0,0,127,0.2656,Empty,Available
15,5,Saturday,4,Zone_D_Residential,Cloudy,14.6,0,0,281,0,Empty,Available
18,6,Sunday,10,Zone_B_University,Sunny,9.6,0,0,37,0.5734,Moderate,Unavailable
3,4,Friday,5,Zone_D_Residential,Light Rain,22.7,1,0,127,0.3941,Moderate,Available
17,3,Thursday,2,Zone_B_University,Sunny,5.2,0,0,146,0.7097,Busy,Unavailable
1,0,Monday,12,Zone_B_University,Sunny,-1.8,0,0,26,0.4338,Moderate,Available
0,0,Monday,2,Zone_B_University,Sunny,7.2,0,0,248,0.2559,Empty,Available
14,4,Friday,1,Zone_D_Residential,Sunny,2.7,0,0,253,0.2715,Empty,Available
4,3,Thursday,8,Zone_A_Downtown,Sunny,13.5,0,0,117,0.454,Moderate,Available
19,3,Thursday,2,Zone_C_Shopping,Overcast,1.2,0,0,184,0.8343,Busy,Unavailable
10,1,Tuesday,3,Zone_C_Shopping,Sunny,10.3,0,0,199,0.9974,Full,Unavailable
9,5,Saturday,12,Zone_A_Downtown,Light Rain,3.3,1,0,80,0.5074,Moderate,Unavailable
1,2,Wednesday,2,Zone_A_Downtown,Cloudy,9,0,0,149,0.3055,Moderate,Available
2,6,Sunday,4,Zone_D_Residential,Sunny,12.5,0,0,139,0,Empty,Available
22,4,Friday,1,Zone_D_Residential,Sunny,0.6,0,0,71,0.1862,Empty,Available
22,2,Wednesday,3,Zone_B_University,Sunny,8.5,0,0,292,0.4423,Moderate,Available
11,2,Wednesday,5,Zone_E_Airport,Cloudy,19.7,0,0,196,0.0988,Empty,Available
19,4,Friday,10,Zone_D_Residential,Cloudy,10.2,0,0,162,0.7107,Busy,Unavailable
4,3,Thursday,1,Zone_B_University,Sunny,6.4,0,0,275,0.4251,Moderate,Available
4,4,Friday,4,Zone_D_Residential,Light Rain,15.9,1,0,28,0.0525,Empty,Available
5,2,Wednesday,6,Zone_E_Airport,Overcast,17.9,0,0,128,0.2955,Empty,Available
8,5,Saturday,4,Zone_C_Shopping,Sunny,14.4,0,0,41,0.4082,Moderate,Available
1,6,Sunday,7,Zone_A_Downtown,Light Rain,17.7,1,0,274,0.3438,Moderate,Available
20,6,Sunday,7,Zone_E_Airport,Sunny,16.2,0,0,233,0,Empty,Available
11,5,Saturday,6,Zone_C_Shopping,Cloudy,20.7,0,0,234,0,Empty,Available
2,5,Saturday,9,Zone_A_Downtown,Cloudy,5,0,0,184,0,Empty,Available
19,3,Thursday,2,Zone_C_Shopping,Heavy Rain,1.6,1,0,94,0.5126,Moderate,Unavailable
21,0,Monday,10,Zone_C_Shopping,Cloudy,1,0,0,289,0.34,Moderate,Available
11,4,Friday,8,Zone_E_Airport,Cloudy,11.6,0,0,130,0.4274,Moderate,Available
23,6,Sunday,8,Zone_C_Shopping,Light Rain,18,1,0,108,0.0941,Empty,Available
16,5,Saturday,11,Zone_B_University,Sunny,-0.5,0,0,83,0.0561,Empty,Available
9,4,Friday,10,Zone_C_Shopping,Light Rain,2.5,1,0,185,0.8276,Busy,Unavailable
23,6,Sunday,11,Zone_C_Shopping,Light Rain,0.6,1,0,109,0.0651,Empty,Available
13,5,Saturday,4,Zone_A_Downtown,Sunny,17.3,0,0,163,0.21,Empty,Available
22,6,Sunday,6,Zone_C_Shopping,Light Rain,22.3,1,0,237,0.2224,Empty,Available
16,3,Thursday,11,Zone_D_Residential,Light Rain,6.1,1,0,207,0.2416,Empty,Available
17,0,Monday,6,Zone_A_Downtown,Heavy Rain,21.2,1,0,247,0.7695,Busy,Unavailable
